file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\sqli\builtin_sqli_payload_002.txt,builtin_sqli_payload_002.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过 / 恒真条件注入,none,1.0,high,' OR '1'='1'; -- 注释符; SQL 恒真条件,典型的 SQL 注入载荷，通过闭合引号并构造 OR 恒真条件，配合注释符绕过原有 SQL 查询逻辑，可能导致未授权访问或数据泄露。,,7790,1374,718,656,1
data\samples\sqli\builtin_sqli_payload_003.txt,builtin_sqli_payload_003.txt,sqli,malicious,sqli,none,malicious,sqli,恒真条件注入（' OR '1'='1'）,none,1.0,high,' OR '1'='1'; /*; SQL 注入; 恒真条件,该片段为经典 SQL 注入负载，通过闭合引号和构造恒真条件绕过认证，并使用注释符屏蔽后续语句，可导致未授权访问或数据泄露。,,9376,1517,718,799,1
data\samples\sqli\builtin_sqli_payload_004.txt,builtin_sqli_payload_004.txt,sqli,malicious,sqli,none,malicious,sqli,基于 OR 的认证绕过注入,none,0.98,high,OR 1=1; --,该载荷通过构造恒真条件并注释掉后续 SQL 语句，可实现身份验证绕过或数据泄露，属于典型的 SQL 注入攻击。,,8105,1503,716,787,1
data\samples\sqli\builtin_sqli_payload_005.txt,builtin_sqli_payload_005.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过 SQL 注入,none,1.0,high,OR 1=1; 单引号闭合; SQL 注释符 #,载荷 ' OR 1=1 # 通过闭合引号并注入恒真条件，同时注释掉后续 SQL，可直接绕过登录验证，属于典型 SQL 注入攻击。,,5692,1233,716,517,1
data\samples\sqli\builtin_sqli_payload_006.txt,builtin_sqli_payload_006.txt,sqli,malicious,sqli,none,malicious,sqli,SQL注入载荷（经典OR 1=1绕过）,none,1.0,high,OR 1=1; 单引号闭合; -- 注释符,输入内容为典型SQL注入攻击载荷，通过单引号闭合、OR 1=1恒真条件及注释符绕过查询逻辑，可导致数据库数据泄露或认证绕过，且无过滤或参数化处理迹象。,,8341,1460,717,743,1
data\samples\sqli\builtin_sqli_payload_007.txt,builtin_sqli_payload_007.txt,sqli,malicious,sqli,none,malicious,sqli,基于恒真条件的SQL注入绕过,none,1.0,high,OR '1'='1; 恒真条件; SQL注入,检测到典型的SQL注入恒真条件载荷（1' OR '1'='1），可用于绕过认证或篡改查询逻辑，属于明确恶意行为。,,6709,1299,718,581,1
data\samples\sqli\builtin_sqli_payload_008.txt,builtin_sqli_payload_008.txt,sqli,malicious,sqli,none,malicious,sqli,恒真条件注入（OR 1=1）,none,1.0,high,OR 1=1; 恒真条件,代码为 SQL 注入载荷 'OR 1=1'，该恒真条件可用于绕过 SQL 查询条件、身份验证或进行数据枚举，属于明确的 SQL 注入攻击模式。,,7123,1339,716,623,1
data\samples\sqli\builtin_sqli_payload_009.txt,builtin_sqli_payload_009.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过注入,none,0.99,high,'--; SQL注入; 认证绕过,输入 'admin'--' 为典型 SQL 注入认证绕过载荷，通过闭合引号并使用注释符截断 SQL 条件，可绕过登录验证。,,5666,1231,712,519,1
data\samples\sqli\builtin_sqli_payload_010.txt,builtin_sqli_payload_010.txt,sqli,malicious,sqli,none,malicious,sqli,登录绕过注入,none,0.98,high,单引号闭合; SQL注释符--; 登录绕过模式,载荷通过闭合单引号并追加SQL注释符（--）绕过原有查询条件，属于典型的登录绕过SQL注入攻击。,,8398,1472,712,760,1
data\samples\sqli\builtin_sqli_payload_011.txt,builtin_sqli_payload_011.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过-SQL注释注入,none,0.99,high,'; #; SQL注释注入,载荷 'admin#' 利用 SQL 单引号和注释符 # 截断查询语句，可绕过登录认证，属于 SQL 注入攻击。,,7251,1358,712,646,1
data\samples\sqli\builtin_sqli_payload_012.txt,builtin_sqli_payload_012.txt,sqli,malicious,sqli,none,malicious,sqli,UNION SELECT 注入探测,none,0.95,high,UNION SELECT; 注释符 --; 单引号闭合,代码为典型的 UNION SELECT SQL 注入载荷，通过闭合引号并使用注释符构造联合查询，常用于探测列数或窃取数据，属于明确的恶意 SQL 注入攻击。,,8127,1421,714,707,1
data\samples\sqli\builtin_sqli_payload_013.txt,builtin_sqli_payload_013.txt,sqli,malicious,sqli,none,malicious,sqli,UNION SELECT 联合查询注入,none,1.0,high,UNION SELECT; -- 注释符; 单引号闭合,载荷使用闭合单引号、UNION SELECT 及注释符构造联合查询注入，可用于获取数据库数据，属于典型 SQL 注入攻击。,,7610,1395,715,680,1
data\samples\sqli\builtin_sqli_payload_014.txt,builtin_sqli_payload_014.txt,sqli,malicious,sqli,none,malicious,sqli,UNION SELECT 注入列数探测,none,1.0,high,UNION SELECT; NULL 占位符; 单引号闭合; -- 注释,该载荷为典型的 SQL 注入 UNION SELECT 探测语句，单引号闭合原查询，使用 UNION SELECT NULL 探测列数，并以注释符截断后续 SQL，可直接导致 SQL 注入漏洞被利用。,,6842,1318,716,602,1
data\samples\sqli\builtin_sqli_payload_015.txt,builtin_sqli_payload_015.txt,sqli,malicious,sqli,none,malicious,sqli,UNION 注入探测载荷,none,0.98,high,UNION SELECT; --; 单引号闭合,该载荷使用单引号闭合原查询，并通过 UNION SELECT 和注释符构造联合查询注入，用于探测字段数或提取数据，属于典型的 SQL 注入攻击。,,8927,1471,719,752,1
data\samples\sqli\builtin_sqli_payload_016.txt,builtin_sqli_payload_016.txt,sqli,malicious,sqli,none,malicious,sqli,UNION-based SQL injection payload,none,0.95,high,' UNION SELECT; --; SQL injection payload,该载荷为典型的 UNION 注入攻击片段，通过单引号闭合原始条件，使用 UNION SELECT 探测列数并用注释符截断后续 SQL，意图劫持查询逻辑获取额外数据。,,10257,1542,721,821,1
data\samples\sqli\builtin_sqli_payload_017.txt,builtin_sqli_payload_017.txt,sqli,malicious,sqli,none,malicious,sqli,UNION-based SQL injection,none,1.0,high,'; UNION SELECT; --,该代码是典型的 UNION SELECT SQL 注入载荷：单引号闭合原查询字符串，UNION SELECT 尝试控制查询结果列，注释符 -- 截断后方逻辑，若拼接至后端 SQL 可导致数据泄露或绕过认证。,,13483,1932,723,1209,1
data\samples\sqli\builtin_sqli_payload_018.txt,builtin_sqli_payload_018.txt,sqli,malicious,sqli,none,malicious,sqli,UNION 型 SQL 注入载荷（联合查询注入）,none,1.0,high,UNION ALL SELECT; --; 单引号闭合注入,该载荷使用单引号闭合原始 SQL 查询，并通过 UNION ALL SELECT 尝试联合查询，配合注释符 -- 截断后续语句，属于典型的 UNION 型 SQL 注入攻击。若后端存在拼接查询且无参数化处理，可直接导致数据泄露。,,15073,1957,720,1237,1
data\samples\sqli\builtin_sqli_payload_019.txt,builtin_sqli_payload_019.txt,sqli,malicious,sqli,none,malicious,sqli,UNION查询注入载荷,none,0.99,high,UNION SELECT; user(); --,该代码是典型的 SQL 联合查询注入攻击载荷，使用单引号闭合原查询，通过 UNION SELECT 调用 user() 函数获取数据库用户信息，并以注释符截断后续语句。未发现混淆技术。,,11157,1762,718,1044,1
data\samples\sqli\builtin_sqli_payload_020.txt,builtin_sqli_payload_020.txt,sqli,malicious,sqli,none,malicious,sqli,UNION 注入获取数据库名,none,1.0,high,UNION SELECT; database(); 单引号闭合; -- 注释符,该载荷利用单引号闭合 SQL 语句，并通过 UNION SELECT 联合查询调用 database() 函数获取数据库名称，属于典型的 SQL 注入攻击，可导致敏感信息泄露。,,10176,1554,718,836,1
data\samples\sqli\builtin_sqli_payload_021.txt,builtin_sqli_payload_021.txt,sqli,malicious,sqli,none,malicious,sqli,UNION 注入 - 数据库信息探测,none,1.0,high,UNION SELECT; version(); --,该载荷使用单引号闭合原始查询，通过 UNION SELECT 调用 version() 函数获取数据库版本，并以注释符截断后续语句，是典型的 SQL 注入攻击行为。,,6702,1336,718,618,1
data\samples\sqli\builtin_sqli_payload_022.txt,builtin_sqli_payload_022.txt,sqli,malicious,sqli,none,malicious,sqli,UNION-based SQL injection extracting table names,none,1.0,high,UNION SELECT; information_schema.tables; --,该代码为典型的 UNION SELECT 注入载荷，通过单引号闭合前序查询，利用 information_schema.tables 获取表名，并使用注释符截断原查询，具有明确的 SQL 注入攻击意图。,,9866,1622,725,897,1
data\samples\sqli\builtin_sqli_payload_023.txt,builtin_sqli_payload_023.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入-枚举表列名,none,1.0,high,' UNION SELECT; information_schema.columns; table_name='users'; --,该载荷使用单引号闭合原SQL查询，并通过UNION SELECT从information_schema.columns提取users表的列名，末尾的--注释截断原语句，构成典型的SQL联合注入攻击，目标为枚举数据库结构。,,9551,1546,730,816,1
data\samples\sqli\builtin_sqli_payload_024.txt,builtin_sqli_payload_024.txt,sqli,malicious,sqli,none,malicious,sqli,UNION查询注入 - 提取当前数据库全部表名,none,1.0,high,UNION SELECT; group_concat; information_schema.tables; database(); --,该SQL片段为典型的联合查询注入载荷，通过UNION SELECT结合group_concat从information_schema.tables中窃取数据库表名，并使用注释符截断原始查询，明显构成SQL注入攻击。,,12571,1893,735,1158,1
data\samples\sqli\builtin_sqli_payload_025.txt,builtin_sqli_payload_025.txt,sqli,malicious,sqli,none,malicious,sqli,UNION 联合查询注入 - 获取表结构列名,none,1.0,high,UNION SELECT; information_schema.columns; group_concat; -- 注释符,SQL 注入载荷，通过 UNION SELECT 读取 information_schema.columns 元数据，注释符 -- 截断原查询，意图获取 users 表列名，属于明确的 SQL 注入攻击。,,7031,1349,734,615,1
data\samples\sqli\builtin_sqli_payload_026.txt,builtin_sqli_payload_026.txt,sqli,malicious,sqli,none,malicious,sqli,基于 UNION 的联合查询注入，窃取 users 表用户名和密码,none,1.0,high,"UNION SELECT; group_concat; username,0x3a,password; FROM users; --",该载荷以单引号闭合原始查询，通过 UNION SELECT 联合查询读取 users 表中的 username 与 password，并使用 group_concat 批量拼接数据，最后用注释符 -- 截断原始语句。这是典型的 SQL 注入攻击载荷，可导致数据库敏感信息泄露。,,20046,2443,730,1713,1
data\samples\sqli\builtin_sqli_payload_027.txt,builtin_sqli_payload_027.txt,sqli,malicious,sqli,none,malicious,sqli,UNION-based SQL 注入（列数探测）,none,1.0,high,UNION ALL SELECT; NULL 列数探测; 单引号闭合字符串; SQL 注释符 --,该载荷通过单引号闭合原 SQL 字符串，使用 UNION ALL SELECT NULL 探测查询列数，并利用 '--' 注释截断原语句，是典型的联合查询 SQL 注入攻击载荷。若输入未被参数化处理，可直接导致数据库信息泄露或进一步利用。,,13897,1993,720,1273,1
data\samples\sqli\builtin_sqli_payload_028.txt,builtin_sqli_payload_028.txt,sqli,malicious,sqli,none,malicious,sqli,SQL注入 - 恒真条件绕过（布尔盲注/登录绕过）,none,0.98,high,' AND 1=1 --; 恒真条件; SQL注释符; 布尔型SQL注入,该输入为典型的SQL注入载荷，通过单引号闭合SQL字符串，配合恒真条件AND 1=1和注释符--绕过原有查询逻辑，可导致身份验证绕过或数据泄露。,,19321,2368,716,1652,1
data\samples\sqli\builtin_sqli_payload_029.txt,builtin_sqli_payload_029.txt,sqli,malicious,sqli,none,malicious,sqli,SQL 注入测试载荷（闭合引号 + 恒假条件 + 注释）,none,0.98,high,'; AND 1=2; --,该载荷通过单引号闭合原始 SQL 字符串，添加 AND 1=2 恒假条件，并用 -- 注释掉后续语句，是典型的 SQL 注入探测或攻击载荷，可导致查询逻辑改变或数据泄露。,,7782,1348,716,632,1
data\samples\sqli\builtin_sqli_payload_030.txt,builtin_sqli_payload_030.txt,sqli,malicious,sqli,none,malicious,sqli,MySQL 布尔型盲注版本探测,none,1.0,high,"AND; SUBSTRING(@@version,1,1)='5'; --","该代码为 SQL 注入载荷，通过 AND 条件拼接 SUBSTRING(@@version,1,1)='5' 探测数据库版本信息，属于典型的信息提取型注入攻击；包含注释符 -- 截断原有 SQL，无任何过滤或参数化处理，恶意意图明显。",,11020,1657,725,932,1
data\samples\sqli\builtin_sqli_payload_031.txt,builtin_sqli_payload_031.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注 - 数据库版本探测,none,0.98,high,"' AND; SUBSTRING(@@version,1,1); -- 注释符; @@version",载荷通过闭合单引号并使用 AND 拼接额外条件，利用 SUBSTRING 和 @@version 逐字符探测数据库版本，配合 -- 注释符截断原始查询，是典型的 SQL 注入布尔盲注/版本探测手法。若注入点存在，可进一步发展为数据提取或权限提升。,,10623,1572,725,847,1
data\samples\sqli\builtin_sqli_payload_032.txt,builtin_sqli_payload_032.txt,sqli,malicious,sqli,none,malicious,sqli,基于布尔条件的 SQL 注入探测（SELECT COUNT 子查询）,none,0.99,high,'; AND (SELECT COUNT(*) FROM users)>0; --,载荷使用单引号闭合查询、构造 AND 子查询进行布尔探测，并以 -- 注释符截断后续语句，属于典型的 SQL 注入攻击载荷。无过滤或参数化防护，可导致数据库信息泄露或进一步攻击。,,11148,1595,720,875,1
data\samples\sqli\builtin_sqli_payload_033.txt,builtin_sqli_payload_033.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注探测（提取数据库用户信息）,none,1.0,high,"AND ASCII(SUBSTRING((SELECT user()),1,1))>50; -- 注释符; 布尔盲注条件判断",该载荷为典型 SQL 注入盲注 payload，通过 AND 条件闭合原查询，结合 SUBSTRING、ASCII 和注释符 -- 逐字符提取当前数据库用户信息，可被用于信息泄露和进一步渗透。,,10613,1562,726,836,1
data\samples\sqli\builtin_sqli_payload_034.txt,builtin_sqli_payload_034.txt,sqli,malicious,sqli,none,malicious,sqli,boolean-based blind SQL injection,none,1.0,high,' AND; ASCII(; SUBSTRING(; SELECT user(); --,该代码是SQL注入的布尔盲注载荷，利用单引号闭合、AND条件结合ASCII/SUBSTRING函数逐字符猜解数据库用户信息，并使用注释符截断后续查询，属于明确的SQL注入攻击。,,13187,1800,726,1074,1
data\samples\sqli\builtin_sqli_payload_035.txt,builtin_sqli_payload_035.txt,sqli,malicious,sqli,none,malicious,sqli,基于布尔盲注的数据库长度探测,none,0.95,high,SELECT LENGTH(database()); AND; 注释符 '--',该载荷通过单引号闭合SQL语句，结合AND子查询与比较运算符，利用布尔盲注探测数据库名称长度，是典型的SQL注入攻击探测语句。,,10442,1602,721,881,1
data\samples\sqli\builtin_sqli_payload_036.txt,builtin_sqli_payload_036.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注探测（database() 长度判断）,none,1.0,high,'; AND; SELECT; LENGTH(database()); --,该载荷通过单引号闭合 SQL 语句，使用 SELECT LENGTH(database()) 进行布尔条件判断，并利用注释符 -- 构造可执行的 SQL 注入探测语句，属于典型的 SQL 注入攻击。,,9038,1428,721,707,1
